category,image,anomaly_kind,area_frac,family,severity,restorer,tier,drr,acg,dremr,psnr_normal,psnr_full,ssim_full,psnr_degraded
carpet,1,scratch,0.001251220703125,defocus,3,identity,classical,0.3213426470756531,1.0,0.0,18.37296836883603,18.366201381655767,0.27998924255371094,18.366201381655767
carpet,1,scratch,0.001251220703125,defocus,3,wiener_nsr_1e-05,classical,0.007600604556500912,0.20743564187656385,-1.0551006387720192,12.18252115442177,12.176939908736117,-0.01975194178521633,18.366201381655767
carpet,1,scratch,0.001251220703125,defocus,3,wiener_nsr_0.0001,classical,0.016414720565080643,0.3644913400605626,-0.7920337266663668,13.410653797442327,13.40419269551267,-0.03206280618906021,18.366201381655767
carpet,1,scratch,0.001251220703125,defocus,3,wiener_nsr_0.001,classical,0.01925724186003208,0.5012254910671238,-0.6501242961334055,14.158964123100422,14.151151129614785,-0.07156785577535629,18.366201381655767
carpet,1,scratch,0.001251220703125,defocus,3,wiener_nsr_0.01,classical,0.019195225089788437,0.6193382490392126,-0.5231131877964925,14.84709522652335,14.838486395097359,-0.15830360352993011,18.366201381655767
carpet,1,scratch,0.001251220703125,defocus,3,wiener_nsr_0.1,classical,0.004435844719409943,0.6527239071095541,-0.3513655515941385,15.9035669343716,15.897141548620775,-0.07472418993711472,18.366201381655767
carpet,1,scratch,0.001251220703125,defocus,3,wiener_nsr_1,classical,0.0002997576375491917,0.5053434727467134,-1.10437835649961,12.527234601375842,12.531452535563833,0.02494691126048565,18.366201381655767
carpet,1,scratch,0.001251220703125,defocus,4,identity,classical,0.2170095145702362,1.0,0.0,17.045214829905355,17.03842737085911,-0.0034003453329205513,17.03842737085911
carpet,1,scratch,0.001251220703125,defocus,4,wiener_nsr_1e-05,classical,0.003547867527231574,1.0487527958529925,-0.66377472683589,12.564920243507807,12.562736946857447,0.1300954669713974,17.03842737085911
carpet,1,scratch,0.001251220703125,defocus,4,wiener_nsr_0.0001,classical,0.005655884742736816,1.4852817583385365,-0.3559210839538607,14.315790820029498,14.31189720754227,0.1878330260515213,17.03842737085911
carpet,1,scratch,0.001251220703125,defocus,4,wiener_nsr_0.001,classical,0.009438076056540012,1.9679624058469092,-0.18358106290591647,15.579233753287983,15.574027688681447,0.2174810916185379,17.03842737085911
carpet,1,scratch,0.001251220703125,defocus,4,wiener_nsr_0.01,classical,0.011637724936008453,1.9235506429960192,-0.05203333646969699,16.668944207954862,16.66127300212082,0.16080980002880096,17.03842737085911
carpet,1,scratch,0.001251220703125,defocus,4,wiener_nsr_0.1,classical,0.005078395362943411,0.6252931452937646,-0.04887880087939478,16.728370011098946,16.722235079951936,0.07300321012735367,17.03842737085911
carpet,1,scratch,0.001251220703125,defocus,4,wiener_nsr_1,classical,0.0002446706930641085,0.23725277377858278,-0.7940272258061689,12.571064645841403,12.575295233198677,0.043923765420913696,17.03842737085911
carpet,1,scratch,0.001251220703125,motion,2,identity,classical,0.2808142602443695,1.0,0.0,19.750372415465193,19.73878803215801,0.524133026599884,19.73878803215801
carpet,1,scratch,0.001251220703125,motion,2,wiener_nsr_1e-05,classical,0.1437288075685501,0.16155836877046997,-2.4029190686494566,9.48503313322128,9.483759015010662,0.09248435497283936,19.73878803215801
carpet,1,scratch,0.001251220703125,motion,2,wiener_nsr_0.0001,classical,0.1522180140018463,0.18038199443845895,-1.563535098976363,11.714513941266953,11.713524833558353,0.1751989722251892,19.73878803215801
